SKU,vCPUs,Memory_GB,Memory_Ratio,Version,MeterType,OSType,CPUType,Notes,Features,Meter,Product Name,centralus,eastus,eastus2
Standard_D96alds_v7,96.0,192.0,1:2,v7,Spot,Windows,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Local temp disk; Premium storage capable; Accelerator: v7,D96alds v7 Spot,Virtual Machines Daldsv7 Series Windows,1.658816,1.689368,1.660613
Standard_D96als_v6,96.0,192.0,1:2,v6,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Low memory; Premium storage capable,D96als v6,Virtual Machines Dalsv6 Series,4.358,3.859,3.859
Standard_D96als_v6,96.0,192.0,1:2,v6,On Demand,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Low memory; Premium storage capable,D96als v6,Virtual Machines Dalsv6 Series Windows,8.774,8.275,8.275
Standard_D96als_v6,96.0,192.0,1:2,v6,On Demand,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Low memory; Premium storage capable,D96als v6,Virtual Machines Dalsv6 Series v8,169080.0,338040.0,169080.0
Standard_D96als_v6,96.0,192.0,1:2,v6,Low Priority,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Low memory; Premium storage capable,D96als v6 Low Priority,Virtual Machines Dalsv6 Series,0.872,0.772,0.772
Standard_D96als_v6,96.0,192.0,1:2,v6,Low Priority,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Low memory; Premium storage capable,D96als v6 Low Priority,Virtual Machines Dalsv6 Series Windows,3.51,3.31,3.31
Standard_D96als_v6,96.0,192.0,1:2,v6,Spot,Unspecified,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Low memory; Premium storage capable,D96als v6 Spot,Virtual Machines Dalsv6 Series,0.781389,0.791095,0.7718
Standard_D96als_v6,96.0,192.0,1:2,v6,Spot,Windows,AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Low memory; Premium storage capable,D96als v6 Spot,Virtual Machines Dalsv6 Series Windows,1.61968,1.696375,1.655
Standard_D96als_v7,96.0,192.0,1:2,v7,On Demand,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Premium storage capable; Accelerator: v7,D96als v7,Virtual Machines Dalsv7 Series,3.859,3.859,3.859
Standard_D96als_v7,96.0,192.0,1:2,v7,On Demand,Windows,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Premium storage capable; Accelerator: v7,D96als v7,Virtual Machines Dalsv7 Series Windows,8.275,8.275,8.275
Standard_D96als_v7,96.0,192.0,1:2,v7,On Demand,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Premium storage capable; Accelerator: v7,D96als v7,Virtual Machines Dalsv7 Series v8,338040.0,338040.0,338040.0
Standard_D96als_v7,96.0,192.0,1:2,v7,Spot,Unspecified,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Premium storage capable; Accelerator: v7,D96als v7 Spot,Virtual Machines Dalsv7 Series,0.711986,0.723562,0.713143
Standard_D96als_v7,96.0,192.0,1:2,v7,Spot,Windows,AMD EPYC 9005 (Turin) [x86-64],,AMD processor; Low memory; Premium storage capable; Accelerator: v7,D96als v7 Spot,Virtual Machines Dalsv7 Series Windows,1.527565,1.5557,1.52922
Standard_D96as_v4,96.0,384.0,1:4,v4,On Demand,Unspecified,AMD EPYC 7452 (Rome) [x86-64] AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v4,Virtual Machines Dasv4 Series,5.207,4.608,4.608
Standard_D96as_v4,96.0,384.0,1:4,v4,On Demand,Windows,AMD EPYC 7452 (Rome) [x86-64] AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v4,Virtual Machines Dasv4 Series Windows,9.623,9.024,9.024
Standard_D96as_v4,96.0,384.0,1:4,v4,On Demand,Unspecified,AMD EPYC 7452 (Rome) [x86-64] AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v4,Virtual Machines Dasv4 Series v8,,403680.0,403680.0
Standard_D96as_v4,96.0,384.0,1:4,v4,Low Priority,Unspecified,AMD EPYC 7452 (Rome) [x86-64] AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v4 Low Priority,Virtual Machines Dasv4 Series,1.041,0.922,0.922
Standard_D96as_v4,96.0,384.0,1:4,v4,Low Priority,Windows,AMD EPYC 7452 (Rome) [x86-64] AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v4 Low Priority,Virtual Machines Dasv4 Series Windows,3.849,3.61,3.61
Standard_D96as_v4,96.0,384.0,1:4,v4,Spot,Unspecified,AMD EPYC 7452 (Rome) [x86-64] AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v4 Spot,Virtual Machines Dasv4 Series,0.947674,0.958003,1.546445
Standard_D96as_v4,96.0,384.0,1:4,v4,Spot,Windows,AMD EPYC 7452 (Rome) [x86-64] AMD EPYC 7763v (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v4 Spot,Virtual Machines Dasv4 Series Windows,1.808162,1.87609,3.028454
Standard_D96as_v5,96.0,384.0,1:4,v5,On Demand,Unspecified,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v5,Dasv5 Series Cloud Services,9.081,8.544,8.544
Standard_D96as_v5,96.0,384.0,1:4,v5,On Demand,Unspecified,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v5,Virtual Machines Dasv5 Series,4.665,4.128,4.128
Standard_D96as_v5,96.0,384.0,1:4,v5,On Demand,Windows,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v5,Virtual Machines Dasv5 Series Windows,9.081,8.544,8.544
Standard_D96as_v5,96.0,384.0,1:4,v5,On Demand,Unspecified,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v5,Virtual Machines Dasv5 Series v8,408600.0,361560.0,361560.0
Standard_D96as_v5,96.0,384.0,1:4,v5,Low Priority,Unspecified,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v5 Low Priority,Dasv5 Series Cloud Services,3.632,3.418,3.418
Standard_D96as_v5,96.0,384.0,1:4,v5,Low Priority,Unspecified,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v5 Low Priority,Virtual Machines Dasv5 Series,0.933,0.826,0.826
Standard_D96as_v5,96.0,384.0,1:4,v5,Low Priority,Windows,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v5 Low Priority,Virtual Machines Dasv5 Series Windows,3.632,3.418,3.418
Standard_D96as_v5,96.0,384.0,1:4,v5,Spot,Unspecified,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v5 Spot,Virtual Machines Dasv5 Series,0.886816,0.89784,1.366781
Standard_D96as_v5,96.0,384.0,1:4,v5,Spot,Windows,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,AMD processor; Premium storage capable,D96as v5 Spot,Virtual Machines Dasv5 Series Windows,1.818016,1.860029,2.828918
Standard_D96as_v5_Promo,96.0,384.0,1:4,v5_Promo,On Demand,Unspecified,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,,D96as v5 Promo,Virtual Machines Dasv5 Promo Series,,,3.696
Standard_D96as_v5_Promo,96.0,384.0,1:4,v5_Promo,On Demand,Windows,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,,D96as v5 Promo,Virtual Machines Dasv5 Promo Series Windows,,,8.112
Standard_D96as_v5_Promo,96.0,384.0,1:4,v5_Promo,Low Priority,Unspecified,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,,D96as v5 Promo Low Priority,Virtual Machines Dasv5 Promo Series,,,0.739
Standard_D96as_v5_Promo,96.0,384.0,1:4,v5_Promo,Low Priority,Windows,AMD EPYC 7763v (Milan) [x86-64] AMD EPYC 9004 (Genoa) [x86-64],,,D96as v5 Promo Low Priority,Virtual Machines Dasv5 Promo Series Windows,,,3.245
